id,timestamp,shard,load,expected_end_time,actual_end_time,delay
1946,205.98,6,0.059,206.039,206.039,0.0
1947,206.075,152,0.292,206.367,206.367,0.0
1948,206.115,300,0.001,206.116,206.116,0.0
1949,206.2,221,0.007,206.207,206.207,0.0
1950,206.31,349,0.122,206.432,206.432,0.0
1951,206.445,273,0.249,206.694,206.694,0.0
1952,206.67,360,0.087,206.757,206.757,0.0
1953,207.655,474,0.026,207.681,207.681,0.0
1954,210.005,555,0.004,210.009,210.009,0.0
1955,210.015,280,0.035,210.05,210.05,0.0
1956,210.025,94,0.345,210.37,210.37,0.0
1957,210.045,145,0.82,210.865,210.865,0.0
1958,210.065,221,0.031,210.096,210.096,0.0
1959,210.075,422,0.114,210.189,210.189,0.0
1960,210.095,466,0.62,210.715,210.715,0.0
1961,210.1,537,0.294,210.394,210.394,0.0
1962,210.1,400,0.687,210.787,210.787,0.0
1963,210.105,361,0.408,210.513,210.513,0.0
1965,210.13,509,0.016,210.146,210.146,0.0
1966,210.36,298,0.03,210.39,210.39,0.0
1967,210.37,544,0.111,210.481,210.481,0.0
1968,210.425,428,0.009,210.434,210.434,0.0
1969,210.45,454,0.342,210.792,210.792,0.0
1964,210.513,260,0.175,210.28,210.688,0.408
1970,210.555,374,0.002,210.557,210.557,0.0
1971,210.615,445,0.321,210.936,210.936,0.0
1972,210.655,222,0.004,210.659,210.659,0.0
1973,210.685,466,0.001,210.686,210.686,0.0
1975,210.72,470,0.001,210.721,210.721,0.0
1974,210.865,598,0.967,211.682,211.832,0.15
1976,211.045,349,0.462,211.507,211.507,0.0
1977,211.09,38,0.119,211.209,211.209,0.0
1978,211.53,74,0.435,211.965,211.965,0.0
1979,214.13,231,0.834,214.964,214.964,0.0
1983,215.0,311,0.235,215.235,215.235,0.0
